date,area,fips,area_type,population,per100k,cases,cumulative_cases,casesper100,total_tests,cumulative_total_tests,cmlper100,positive_tests,cumulative_positive_tests,cptper100,reported_cases,rptper100,cumulative_reported_cases,cumper100,reported_deaths,cumulative_reported_deaths
1/6/2021,Merced,06047,County,287420,3,360,21783,7261,2073,205556,68519,350,22190,7397,207,69,20258,6753,2,232
1/6/2021,Modoc,06049,County,9475,0,0,288,288,31,3753,3753,0,124,124,9,9,263,263,0,0
1/6/2021,Mono,06051,County,13961,0,5,995,995,31,11610,11610,5,1073,1073,9,9,905,905,0,3
1/6/2021,Monterey,06053,County,448732,4,577,32493,8123,4344,375844,93961,690,36027,9007,342,86,30387,7597,9,222
1/6/2021,Napa,06055,County,139652,1,87,6933,6933,1630,162488,162488,94,7116,7116,78,78,6342,6342,3,32
1/6/2021,Nevada,06057,County,98710,1,28,3109,3109,471,64029,64029,39,2832,2832,24,24,2805,2805,0,15
1/6/2021,Orange,06059,County,3228519,32,3737,194576,6081,29239,2254569,70455,4837,225534,7048,2817,88,177686,5553,17,1935
1/6/2021,Placer,06061,County,400434,4,229,16546,4137,2361,240848,60212,280,17059,4265,217,54,14940,3735,1,134
1/6/2021,Plumas,06063,County,18997,0,7,524,524,125,11569,11569,12,489,489,17,17,445,445,0,2
1/6/2021,Riverside,06065,County,2468145,25,4110,219555,8782,24906,1776911,71076,5151,247400,9896,3275,131,203714,8149,52,2121
1/6/2021,Sacramento,06067,County,1567975,16,927,74926,4683,11923,1086810,67926,1207,81885,5118,895,56,71572,4473,21,909
1/6/2021,San Benito,06069,County,64022,1,102,4438,4438,805,49293,49293,134,4804,4804,70,70,4031,4031,4,32
1/6/2021,San Bernardino,06071,County,2217398,22,3957,235756,10716,26942,1815192,82509,5139,268043,12184,2764,126,215286,9786,19,1634
1/6/2021,San Diego,06073,County,3370418,34,4137,197880,5820,31051,2375692,69873,4662,194019,5706,3815,112,176660,5196,37,1691
1/6/2021,San Francisco,06075,County,892280,9,368,27108,3012,12417,1272433,141381,419,34342,3816,435,48,25424,2825,3,199
1/6/2021,San Joaquin,06077,County,782545,8,871,52845,6606,6121,563974,70497,1045,60151,7519,317,40,49286,6161,10,673
1/6/2021,San Luis Obispo,06079,County,278862,3,401,14063,4688,4066,288531,96177,442,14828,4943,278,93,12305,4102,9,115
1/6/2021,San Mateo,06081,County,778001,8,497,29997,3750,10363,800856,100107,626,36835,4604,564,71,27050,3381,2,200
1/6/2021,Santa Barbara,06083,County,456373,5,434,22105,4421,3545,354587,70917,475,23740,4748,390,78,19453,3891,5,177
1/6/2021,Santa Clara,06085,County,1967585,20,1554,84988,4249,24011,2171667,108583,2031,94248,4712,1130,57,77485,3874,17,746
1/6/2021,Santa Cruz,06087,County,273999,3,270,11561,3854,2859,221919,73973,329,11298,3766,201,67,9954,3318,4,97
1/6/2021,Shasta,06089,County,177925,2,106,9261,4631,1436,119215,59608,82,6727,3364,137,69,8482,4241,5,78
1/6/2021,Sierra,06091,County,3115,0,0,35,35,10,1752,1752,0,33,33,0,0,31,31,0,0
1/6/2021,Siskiyou,06093,County,43956,0,14,1105,1105,154,21854,21854,16,1164,1164,13,13,998,998,0,3
1/6/2021,Solano,06095,County,444255,4,407,23130,5783,4286,390767,97692,430,23679,5920,242,61,21102,5276,2,99
1/6/2021,Sonoma,06097,County,496668,5,397,22099,4420,4448,429670,85934,441,23731,4746,311,62,20558,4112,2,196
1/6/2021,Stanislaus,06099,County,562303,6,551,39556,6593,3672,369796,61633,661,43848,7308,388,65,36751,6125,0,553
1/6/2021,Sutter,06101,County,105747,1,100,7216,7216,522,63193,63193,113,7937,7937,70,70,6839,6839,0,59
1/6/2021,Tehama,06103,County,65885,1,58,3584,3584,330,38876,38876,70,3383,3383,51,51,3306,3306,6,15
1/6/2021,Trinity,06105,County,13354,0,0,285,285,23,6232,6232,0,273,273,0,0,246,246,0,2
1/6/2021,Tulare,06107,County,484423,5,620,38456,7691,3157,343423,68685,675,42881,8576,297,59,35882,7176,10,465
1/6/2021,Tuolumne,06109,County,52351,1,26,3174,3174,493,62477,62477,36,3655,3655,12,12,3008,3008,1,14
1/6/2021,Ventura,06111,County,852747,9,1243,53151,5906,11145,758404,84267,1505,61156,6795,972,108,47428,5270,16,280
1/6/2021,Yolo,06113,County,223612,2,174,10014,5007,2566,147746,73873,164,10086,5043,103,52,9083,4542,0,127
1/6/2021,Yuba,06115,County,79290,1,59,4386,4386,433,43677,43677,72,4897,4897,44,44,4097,4097,4,25
1/13/2021,Alameda,06001,County,1685886,17,819,67444,3967,15058,1537228,90425,1050,76779,4516,926,54,63568,3739,13,690
1/13/2021,Alpine,06003,County,1117,0,0,74,74,19,1570,1570,0,30,30,0,0,71,71,0,0
1/13/2021,Amador,06005,County,38531,0,17,3022,3022,505,68849,68849,25,3427,3427,17,17,2914,2914,0,26
1/13/2021,Butte,06007,County,217769,2,86,9661,4831,1065,149835,74918,99,9740,4870,130,65,9013,4507,2,126
1/13/2021,Calaveras,06009,County,44289,0,36,1559,1559,304,27503,27503,47,1740,1740,18,18,1493,1493,0,21
1/13/2021,Colusa,06011,County,22593,0,14,1599,1599,211,11767,11767,14,1458,1458,14,14,1524,1524,0,7
1/13/2021,Contra Costa,06013,County,1160099,12,644,52208,4351,8937,946794,78900,813,56129,4677,635,53,48877,4073,4,403
1/13/2021,Del Norte,06015,County,27558,0,4,835,835,248,45965,45965,4,898,898,4,4,820,820,0,2
1/13/2021,El Dorado,06017,County,193098,2,85,7865,3933,1020,114776,57388,89,7499,3750,91,46,7247,3624,2,43
1/13/2021,Fresno,06019,County,1032227,10,870,83982,8398,8002,784102,78410,1205,95592,9559,627,63,78278,7828,8,804
1/13/2021,Glenn,06021,County,29348,0,28,1956,1956,149,16851,16851,35,1939,1939,11,11,1792,1792,0,9
1/13/2021,Humboldt,06023,County,134098,1,54,2375,2375,777,86340,86340,60,2365,2365,37,37,2114,2114,0,22
1/13/2021,Imperial,06025,County,191649,2,88,25593,12797,1257,199989,99995,157,28712,14356,151,76,24717,12359,6,463
1/13/2021,Inyo,06027,County,18453,0,17,947,947,79,11779,11779,17,736,736,12,12,785,785,0,25
1/13/2021,Kern,06029,County,927251,9,701,80352,8928,6042,680666,75630,899,90206,10023,729,81,76049,8450,15,704
1/13/2021,Kings,06031,County,156444,2,206,19284,9642,1805,239822,119911,252,21762,10881,49,25,18121,9061,0,108
1/13/2021,Lake,06033,County,64871,1,49,2573,2573,448,44898,44898,59,2904,2904,45,45,2305,2305,0,27
1/13/2021,Lassen,06035,County,30065,0,25,4738,4738,598,86894,86894,30,5414,5414,4,4,4663,4663,0,1
1/13/2021,Los Angeles,06037,County,10257557,103,11627,1013988,9845,123027,13032336,126528,16365,1250731,12143,11690,113,937985,9107,263,12873
1/13/2021,Madera,06039,County,160089,2,142,13484,6742,1135,156043,78022,198,14896,7448,85,43,12570,6285,0,85
1/13/2021,Marin,06041,County,260800,3,109,11545,3848,2945,329290,109763,132,12584,4195,79,26,11039,3680,4,161
1/13/2021,Mariposa,06043,County,17795,0,2,327,327,152,15015,15015,6,347,347,2,2,304,304,0,3
1/13/2021,Mendocino,06045,County,88439,1,20,2969,2969,486,69832,69832,33,3187,3187,28,28,2790,2790,0,31
1/13/2021,Merced,06047,County,287420,3,245,23630,7877,1896,219657,73219,307,24226,8075,325,108,22497,7499,2,241
1/13/2021,Modoc,06049,County,9475,0,2,291,291,30,3882,3882,1,126,126,0,0,274,274,0,0
1/13/2021,Mono,06051,County,13961,0,9,1094,1094,43,12315,12315,5,1199,1199,9,9,1017,1017,0,3
1/13/2021,Monterey,06053,County,448732,4,503,35504,8876,3978,397458,99365,587,39474,9869,367,92,33748,8437,1,241
1/13/2021,Napa,06055,County,139652,1,83,7603,7603,1507,171909,171909,95,7862,7862,92,92,7028,7028,0,36
1/13/2021,Nevada,06057,County,98710,1,28,3281,3281,444,66753,66753,34,3025,3025,23,23,3037,3037,0,17
1/13/2021,Orange,06059,County,3228519,32,2367,212199,6631,26682,2416913,75529,3244,248630,7770,2898,91,201158,6286,30,2172
1/13/2021,Placer,06061,County,400434,4,178,17670,4418,2399,254467,63617,227,18328,4582,185,46,16272,4068,9,172
1/13/2021,Plumas,06063,County,18997,0,6,562,562,138,12304,12304,4,529,529,7,7,490,490,0,2
1/13/2021,Riverside,06065,County,2468145,25,3112,240911,9636,22950,1909812,76392,4322,274759,10990,2612,104,228192,9128,12,2278
1/13/2021,Sacramento,06067,County,1567975,16,744,80565,5035,11617,1159632,72477,952,88947,5559,1067,67,78268,4892,11,996
1/13/2021,San Benito,06069,County,64022,1,68,4904,4904,695,52880,52880,116,5395,5395,68,68,4583,4583,0,35
1/13/2021,San Bernardino,06071,County,2217398,22,2565,255151,11598,23678,1952113,88732,3678,292121,13278,3183,145,240191,10918,20,1759
1/13/2021,San Diego,06073,County,3370418,34,2910,218724,6433,27351,2559332,75274,3336,218535,6428,3261,96,201578,5929,54,1952
1/13/2021,San Francisco,06075,County,892280,9,278,29169,3241,10226,1337997,148666,344,36891,4099,332,37,27863,3096,0,238
1/13/2021,San Joaquin,06077,County,782545,8,648,57101,7138,6053,598839,74855,816,65038,8130,743,93,54373,6797,13,738
1/13/2021,San Luis Obispo,06079,County,278862,3,248,15900,5300,4920,313398,104466,303,16802,5601,258,86,14625,4875,8,140
1/13/2021,San Mateo,06081,County,778001,8,397,32948,4119,9671,861946,107743,516,40672,5084,448,56,30195,3774,1,207
1/13/2021,Santa Barbara,06083,County,456373,5,407,24882,4976,4094,379192,75838,485,27118,5424,532,106,22714,4543,7,216
1/13/2021,Santa Clara,06085,County,1967585,20,1076,92994,4650,23702,2308129,115406,1478,103796,5190,1112,56,87187,4359,7,911
1/13/2021,Santa Cruz,06087,County,273999,3,215,12833,4278,2835,237888,79296,245,12760,4253,156,52,11423,3808,0,110
1/13/2021,Shasta,06089,County,177925,2,74,9785,4893,1073,124212,62106,45,7052,3526,94,47,9180,4590,9,93
1/13/2021,Sierra,06091,County,3115,0,2,42,42,17,1843,1843,1,40,40,0,0,33,33,0,0
1/13/2021,Siskiyou,06093,County,43956,0,9,1154,1154,123,22572,22572,13,1228,1228,11,11,1102,1102,0,3
1/13/2021,Solano,06095,County,444255,4,304,25261,6315,4260,414278,103570,358,26042,6511,343,86,23503,5876,3,105
1/13/2021,Sonoma,06097,County,496668,5,305,23789,4758,3482,452451,90490,325,25703,5141,207,41,22610,4522,1,206
1/13/2021,Stanislaus,06099,County,562303,6,448,42714,7119,3603,392953,65492,514,47461,7910,552,92,40167,6695,3,574
1/13/2021,Sutter,06101,County,105747,1,63,7624,7624,457,66272,66272,75,8414,8414,74,74,7350,7350,0,73
1/13/2021,Tehama,06103,County,65885,1,34,3857,3857,257,40438,40438,36,3652,3652,22,22,3589,3589,0,17
1/13/2021,Trinity,06105,County,13354,0,0,285,285,24,6365,6365,0,275,275,2,2,260,260,0,3
1/13/2021,Tulare,06107,County,484423,5,450,41198,8240,3025,362583,72517,547,46114,9223,332,66,39129,7826,13,522
1/13/2021,Tuolumne,06109,County,52351,1,34,3312,3312,476,65704,65704,40,3807,3807,18,18,3196,3196,0,28
1/13/2021,Ventura,06111,County,852747,9,961,60598,6733,11640,830207,92245,1178,70581,7842,1111,123,56453,6273,14,338
1/13/2021,Yolo,06113,County,223612,2,138,10974,5487,2827,162283,81142,136,10916,5458,76,38,9933,4967,2,135
1/13/2021,Yuba,06115,County,79290,1,40,4678,4678,381,45912,45912,60,5282,5282,59,59,4448,4448,0,27
1/20/2021,Alameda,06001,County,1685886,17,690,71532,4208,15318,1617417,95142,811,81707,4806,351,21,68785,4046,22,702
1/20/2021,Alpine,06003,County,1117,0,0,74,74,13,1618,1618,0,30,30,0,0,71,71,0,0
1/20/2021,Amador,06005,County,38531,0,9,3082,3082,653,72720,72720,5,3504,3504,12,12,3036,3036,1,29
1/20/2021,Butte,06007,County,217769,2,65,10121,5061,948,155791,77896,71,10265,5133,54,27,9582,4791,1,130
1/20/2021,Calaveras,06009,County,44289,0,24,1667,1667,230,28751,28751,28,1866,1866,16,16,1637,1637,0,21
1/20/2021,Colusa,06011,County,22593,0,28,1700,1700,72,12229,12229,19,1541,1541,13,13,1630,1630,0,7
1/20/2021,Contra Costa,06013,County,1160099,12,502,55437,4620,7723,994687,82891,554,59984,4999,378,32,53108,4426,13,461
1/20/2021,Del Norte,06015,County,27558,0,1,857,857,501,48389,48389,2,926,926,5,5,848,848,0,2
1/20/2021,El Dorado,06017,County,193098,2,62,8289,4145,801,119817,59909,64,7966,3983,42,21,7785,3893,6,53
1/20/2021,Fresno,06019,County,1032227,10,522,87867,8787,6710,823634,82363,763,100751,10075,391,39,83591,8359,15,872
1/20/2021,Glenn,06021,County,29348,0,17,2041,2041,127,17561,17561,16,2056,2056,7,7,1955,1955,0,13
1/20/2021,Humboldt,06023,County,134098,1,23,2596,2596,698,90067,90067,48,2629,2629,31,31,2390,2390,0,22
1/20/2021,Imperial,06025,County,191649,2,81,26120,13060,1111,207506,103753,98,29338,14669,47,24,25380,12690,9,461
1/20/2021,Inyo,06027,County,18453,0,7,1013,1013,76,12448,12448,7,809,809,10,10,901,901,0,26
1/20/2021,Kern,06029,County,927251,9,587,84236,9360,5758,712249,79139,723,94881,10542,429,48,80701,8967,12,754
1/20/2021,Kings,06031,County,156444,2,141,20191,10096,2357,250972,125486,174,22946,11473,147,74,19522,9761,3,146
1/20/2021,Lake,06033,County,64871,1,14,2747,2747,283,47156,47156,20,3119,3119,21,21,2646,2646,0,31
1/20/2021,Lassen,06035,County,30065,0,13,4834,4834,851,90674,90674,23,5504,5504,5,5,4758,4758,0,1
1/20/2021,Los Angeles,06037,County,10257557,103,8648,1070491,10393,116223,13703723,133046,12937,1333184,12944,5233,51,1015608,9860,285,14299
1/20/2021,Madera,06039,County,160089,2,117,14198,7099,919,163434,81717,132,15747,7874,57,29,13585,6793,0,86
1/20/2021,Marin,06041,County,260800,3,58,11931,3977,2885,343841,114614,67,13076,4359,30,10,11684,3895,2,171
1/20/2021,Mariposa,06043,County,17795,0,0,338,338,105,15514,15514,0,358,358,0,0,322,322,0,3
1/20/2021,Mendocino,06045,County,88439,1,17,3096,3096,443,72446,72446,24,3328,3328,27,27,2957,2957,0,32
1/20/2021,Merced,06047,County,287420,3,210,25021,8340,1803,232329,77443,249,25784,8595,112,37,24220,8073,1,243
1/20/2021,Modoc,06049,County,9475,0,1,297,297,36,4062,4062,1,128,128,1,1,282,282,0,0
1/20/2021,Mono,06051,County,13961,0,1,1120,1120,52,12917,12917,6,1242,1242,-1,-1,1105,1105,0,3
1/20/2021,Monterey,06053,County,448732,4,326,37663,9416,3105,415609,103902,393,41938,10485,120,30,35960,8990,1,249
1/20/2021,Napa,06055,County,139652,1,59,8092,8092,1455,180448,180448,72,8484,8484,59,59,7731,7731,2,40
1/20/2021,Nevada,06057,County,98710,1,18,3457,3457,497,69651,69651,26,3228,3228,22,22,3238,3238,0,18
1/20/2021,Orange,06059,County,3228519,32,1749,224321,7010,24090,2556002,79875,2487,264666,8271,1649,52,216893,6778,32,2500
1/20/2021,Placer,06061,County,400434,4,100,18475,4619,1787,265713,66428,113,19203,4801,107,27,17455,4364,4,186
1/20/2021,Plumas,06063,County,18997,0,7,589,589,94,12857,12857,5,552,552,3,3,512,512,0,2
1/20/2021,Riverside,06065,County,2468145,25,2061,256185,10247,18743,2028274,81131,2984,296220,11849,2438,98,248686,9947,30,2615
1/20/2021,Sacramento,06067,County,1567975,16,533,84453,5278,8894,1216566,76035,601,93689,5856,504,32,81687,5105,19,1072
1/20/2021,San Benito,06069,County,64022,1,46,5212,5212,679,56062,56062,65,5791,5791,48,48,5036,5036,0,35
1/20/2021,San Bernardino,06071,County,2217398,22,1772,267104,12141,18121,2066074,93912,2258,308019,14001,2270,103,255921,11633,24,1801
1/20/2021,San Diego,06073,County,3370418,34,2420,234027,6883,23549,2702596,79488,2374,235121,6915,1720,51,218553,6428,65,2174
1/20/2021,San Francisco,06075,County,892280,9,220,30577,3397,9377,1391457,154606,256,38790,4310,163,18,29665,3296,1,262
1/20/2021,San Joaquin,06077,County,782545,8,381,59983,7498,4736,628921,78615,453,68303,8538,370,46,58025,7253,1,783
1/20/2021,San Luis Obispo,06079,County,278862,3,273,17023,5674,4283,333931,111310,320,18120,6040,81,27,15936,5312,3,164
1/20/2021,San Mateo,06081,County,778001,8,302,34962,4370,10120,914749,114344,421,43367,5421,199,25,32929,4116,2,210
1/20/2021,Santa Barbara,06083,County,456373,5,380,27389,5478,4442,404666,80933,460,30178,6036,321,64,25312,5062,12,248
1/20/2021,Santa Clara,06085,County,1967585,20,807,98496,4925,21866,2428237,121412,1017,110638,5532,512,26,94995,4750,30,1040
1/20/2021,Santa Cruz,06087,County,273999,3,116,13676,4559,2747,252165,84055,175,13788,4596,50,17,12460,4153,1,107
1/20/2021,Shasta,06089,County,177925,2,37,10104,5052,996,128748,64374,36,7310,3655,83,42,9697,4849,5,98
1/20/2021,Sierra,06091,County,3115,0,0,45,45,8,1886,1886,0,42,42,0,0,40,40,0,0
1/20/2021,Siskiyou,06093,County,43956,0,8,1207,1207,130,23234,23234,14,1283,1283,14,14,1163,1163,0,4
1/20/2021,Solano,06095,County,444255,4,247,26819,6705,4339,435223,108806,255,27732,6933,139,35,25659,6415,0,106
1/20/2021,Sonoma,06097,County,496668,5,179,25158,5032,2949,471398,94280,221,27201,5440,129,26,24262,4852,0,223
1/20/2021,Stanislaus,06099,County,562303,6,356,44881,7480,3275,413572,68929,408,50097,8350,232,39,42955,7159,24,585
1/20/2021,Sutter,06101,County,105747,1,51,7982,7982,376,68775,68775,57,8803,8803,63,63,7772,7772,0,80
1/20/2021,Tehama,06103,County,65885,1,34,4080,4080,285,41950,41950,42,3868,3868,16,16,3892,3892,0,19
1/20/2021,Trinity,06105,County,13354,0,1,286,286,25,6440,6440,1,279,279,0,0,260,260,0,3
1/20/2021,Tulare,06107,County,484423,5,272,43265,8653,2800,379568,75914,372,48559,9712,240,48,41799,8360,10,559
1/20/2021,Tuolumne,06109,County,52351,1,27,3438,3438,444,68177,68177,30,3962,3962,27,27,3355,3355,0,29
1/20/2021,Ventura,06111,County,852747,9,679,65637,7293,7715,885726,98414,718,76867,8541,757,84,63413,7046,12,395
1/20/2021,Yolo,06113,County,223612,2,83,11613,5807,3028,176082,88041,74,11485,5743,63,32,10852,5426,7,141
1/20/2021,Yuba,06115,County,79290,1,35,4919,4919,347,47994,47994,32,5567,5567,34,34,4729,4729,0,29
1/27/2021,Alameda,06001,County,1685886,17,379,74436,4379,11188,1693477,99616,412,85267,5016,337,20,72188,4246,26,815
1/27/2021,Alpine,06003,County,1117,0,0,74,74,2,1652,1652,0,30,30,0,0,72,72,0,0
1/27/2021,Amador,06005,County,38531,0,11,3228,3228,710,76827,76827,18,3675,3675,3,3,3116,3116,0,31
1/27/2021,Butte,06007,County,217769,2,42,10521,5261,818,161375,80688,58,10714,5357,45,23,9988,4994,2,138
1/27/2021,Calaveras,06009,County,44289,0,10,1749,1749,158,29750,29750,12,1951,1951,14,14,1737,1737,0,21
1/27/2021,Colusa,06011,County,22593,0,7,1759,1759,173,12683,12683,8,1603,1603,5,5,1724,1724,0,8
1/27/2021,Contra Costa,06013,County,1160099,12,283,57785,4815,6258,1039336,86611,343,62736,5228,241,20,55578,4632,16,507
1/27/2021,Del Norte,06015,County,27558,0,1,869,869,372,51915,51915,0,937,937,3,3,859,859,0,2
1/27/2021,El Dorado,06017,County,193098,2,26,8519,4260,525,124436,62218,27,8205,4103,26,13,8141,4071,5,76
1/27/2021,Fresno,06019,County,1032227,10,357,90412,9041,6711,859450,85945,553,104277,10428,213,21,86886,8689,15,938
1/27/2021,Glenn,06021,County,29348,0,9,2097,2097,73,18174,18174,10,2124,2124,8,8,2042,2042,1,14
1/27/2021,Humboldt,06023,County,134098,1,22,2804,2804,531,94004,94004,19,2909,2909,18,18,2630,2630,0,24
1/27/2021,Imperial,06025,County,191649,2,73,26567,13284,1260,215092,107546,106,29872,14936,49,25,25861,12931,6,504
1/27/2021,Inyo,06027,County,18453,0,7,1081,1081,50,13059,13059,5,863,863,5,5,1023,1023,0,27
1/27/2021,Kern,06029,County,927251,9,431,86905,9656,4694,739249,82139,507,98014,10890,376,42,84244,9360,19,809
1/27/2021,Kings,06031,County,156444,2,59,20780,10390,1420,262310,131155,57,23757,11879,55,28,20211,10106,8,167
1/27/2021,Lake,06033,County,64871,1,9,2852,2852,200,49118,49118,14,3256,3256,2,2,2750,2750,0,32
1/27/2021,Lassen,06035,County,30065,0,6,4904,4904,381,94380,94380,6,5586,5586,7,7,4851,4851,0,1
1/27/2021,Los Angeles,06037,County,10257557,103,5252,1109755,10774,93536,14296537,138801,8447,1394365,13538,6077,59,1066569,10355,299,15757
1/27/2021,Madera,06039,County,160089,2,57,14628,7314,750,170314,85157,74,16282,8141,64,32,14194,7097,0,86
1/27/2021,Marin,06041,County,260800,3,47,12302,4101,2250,357170,119057,64,13500,4500,35,12,12028,4009,1,180
1/27/2021,Mariposa,06043,County,17795,0,2,353,353,44,15945,15945,1,380,380,1,1,333,333,1,4
1/27/2021,Mendocino,06045,County,88439,1,26,3231,3231,264,74803,74803,17,3482,3482,19,19,3095,3095,0,36
1/27/2021,Merced,06047,County,287420,3,139,26078,8693,1322,244820,81607,168,27106,9035,80,27,25439,8480,6,315
1/27/2021,Modoc,06049,County,9475,0,7,311,311,37,4241,4241,7,138,138,6,6,297,297,0,0
1/27/2021,Mono,06051,County,13961,0,1,1145,1145,10,13251,13251,1,1278,1278,11,11,1131,1131,0,3
1/27/2021,Monterey,06053,County,448732,4,199,39221,9805,2270,433268,108317,214,43785,10946,176,44,38139,9535,13,268
1/27/2021,Napa,06055,County,139652,1,57,8429,8429,1376,188172,188172,70,8940,8940,42,42,8187,8187,3,46
1/27/2021,Nevada,06057,County,98710,1,8,3619,3619,303,72188,72188,8,3411,3411,21,21,3431,3431,0,18
1/27/2021,Orange,06059,County,3228519,32,1129,232723,7273,20135,2682638,83832,1794,277258,8664,1123,35,227110,7097,72,2832
1/27/2021,Placer,06061,County,400434,4,55,19008,4752,1258,275027,68757,46,19798,4950,90,23,18106,4527,5,198
1/27/2021,Plumas,06063,County,18997,0,2,606,606,98,13458,13458,3,574,574,8,8,544,544,0,2
1/27/2021,Riverside,06065,County,2468145,25,1338,266585,10663,15636,2127983,85119,2109,311263,12451,1397,56,260796,10432,33,2931
1/27/2021,Sacramento,06067,County,1567975,16,354,87432,5465,7164,1268198,79262,416,97181,6074,366,23,85428,5339,15,1142
1/27/2021,San Benito,06069,County,64022,1,14,5418,5418,362,58672,58672,29,6045,6045,33,33,5284,5284,2,47
1/27/2021,San Bernardino,06071,County,2217398,22,987,274445,12475,14785,2158157,98098,1460,318214,14464,1417,64,265153,12052,49,2019
1/27/2021,San Diego,06073,County,3370418,34,1488,244724,7198,21368,2834849,83378,1765,247295,7273,1415,42,231478,6808,44,2465
1/27/2021,San Francisco,06075,County,892280,9,138,31667,3519,7253,1441930,160214,171,40182,4465,208,23,31082,3454,1,287
1/27/2021,San Joaquin,06077,County,782545,8,254,61971,7746,3500,655534,81942,280,70646,8831,242,30,60131,7516,6,853
1/27/2021,San Luis Obispo,06079,County,278862,3,82,17781,5927,2478,351720,117240,98,19028,6343,103,34,17119,5706,2,188
1/27/2021,San Mateo,06081,County,778001,8,197,36531,4566,9380,966666,120833,281,45517,5690,178,22,34619,4327,3,216
1/27/2021,Santa Barbara,06083,County,456373,5,172,29084,5817,2734,425047,85009,198,32414,6483,114,23,27435,5487,9,282
1/27/2021,Santa Clara,06085,County,1967585,20,489,102392,5120,16124,2539876,126994,651,115252,5763,517,26,99732,4987,13,1184
1/27/2021,Santa Cruz,06087,County,273999,3,64,14213,4738,1819,265445,88482,87,14470,4823,66,22,13111,4370,9,143
1/27/2021,Shasta,06089,County,177925,2,35,10396,5198,419,132743,66372,17,7520,3760,70,35,10106,5053,2,105
1/27/2021,Sierra,06091,County,3115,0,0,46,46,18,1952,1952,1,46,46,1,1,44,44,0,0
1/27/2021,Siskiyou,06093,County,43956,0,15,1260,1260,53,23710,23710,10,1329,1329,6,6,1214,1214,0,4
1/27/2021,Solano,06095,County,444255,4,157,27894,6974,3149,454727,113682,133,28853,7213,124,31,26982,6746,2,112
1/27/2021,Sonoma,06097,County,496668,5,126,26042,5208,2474,489466,97893,155,28221,5644,88,18,25361,5072,1,237
1/27/2021,Stanislaus,06099,County,562303,6,186,46546,7758,2471,433474,72246,218,52038,8673,171,29,44874,7479,25,624
1/27/2021,Sutter,06101,County,105747,1,44,8270,8270,300,71185,71185,51,9114,9114,26,26,8093,8093,0,83
1/27/2021,Tehama,06103,County,65885,1,32,4279,4279,248,43519,43519,33,4081,4081,18,18,4133,4133,0,20
1/27/2021,Trinity,06105,County,13354,0,0,287,287,13,6511,6511,1,280,280,0,0,260,260,0,3
1/27/2021,Tulare,06107,County,484423,5,202,44666,8933,2625,395672,79134,272,50291,10058,68,14,43462,8692,4,583
1/27/2021,Tuolumne,06109,County,52351,1,10,3529,3529,242,70275,70275,18,4083,4083,13,13,3464,3464,2,32
1/27/2021,Ventura,06111,County,852747,9,534,70298,7811,8186,942633,104737,767,83005,9223,765,85,68291,7588,20,468
1/27/2021,Yolo,06113,County,223612,2,45,12071,6036,2368,190041,95021,31,11927,5964,66,33,11427,5714,3,151
1/27/2021,Yuba,06115,County,79290,1,25,5103,5103,262,49773,49773,25,5777,5777,24,24,4968,4968,1,32
2/3/2021,Alameda,06001,County,1685886,17,345,76929,4525,12265,1768534,104031,434,88415,5201,326,19,74968,4410,11,880
2/3/2021,Alpine,06003,County,1117,0,0,74,74,11,1679,1679,0,30,30,0,0,72,72,0,0
2/3/2021,Amador,06005,County,38531,0,31,3349,3349,792,80804,80804,39,3822,3822,6,6,3281,3281,0,33
2/3/2021,Butte,06007,County,217769,2,28,10779,5390,837,166737,83369,38,11044,5522,48,24,10355,5178,3,144
2/3/2021,Calaveras,06009,County,44289,0,10,1833,1833,208,30767,30767,15,2042,2042,13,13,1799,1799,0,21
2/3/2021,Colusa,06011,County,22593,0,8,1801,1801,188,13108,13108,7,1644,1644,4,4,1773,1773,1,10
2/3/2021,Contra Costa,06013,County,1160099,12,281,59544,4962,6506,1081164,90097,355,64876,5406,211,18,57762,4814,1,537
2/3/2021,Del Norte,06015,County,27558,0,6,885,885,267,54651,54651,4,955,955,1,1,869,869,0,2
2/3/2021,El Dorado,06017,County,193098,2,40,8716,4358,643,128472,64236,38,8403,4202,23,12,8428,4214,2,86
2/3/2021,Fresno,06019,County,1032227,10,306,92365,9237,5930,891192,89119,492,107012,10701,206,21,89748,8975,6,1015
2/3/2021,Glenn,06021,County,29348,0,12,2153,2153,80,18737,18737,14,2184,2184,8,8,2098,2098,0,14
2/3/2021,Humboldt,06023,County,134098,1,12,2916,2916,543,97294,97294,18,3059,3059,16,16,2800,2800,2,27
2/3/2021,Imperial,06025,County,191649,2,53,26868,13434,1081,222076,111038,76,30287,15144,46,23,26363,13182,12,547
2/3/2021,Inyo,06027,County,18453,0,3,1132,1132,66,13658,13658,7,921,921,-3,-3,1071,1071,0,27
2/3/2021,Kern,06029,County,927251,9,306,89175,9908,4614,765737,85082,409,100747,11194,286,32,86771,9641,10,877
2/3/2021,Kings,06031,County,156444,2,79,21304,10652,1711,273134,136567,121,24423,12212,46,23,20831,10416,0,172
2/3/2021,Lake,06033,County,64871,1,20,2959,2959,217,50862,50862,13,3373,3373,12,12,2869,2869,0,33
2/3/2021,Lassen,06035,County,30065,0,7,4965,4965,483,97718,97718,23,5670,5670,2,2,4910,4910,0,1
